#单点定位程序结果文件
#年 ,月,日,时,分,秒,           X(m)        sigmaX(m)         Y(m)        sigmaY(m)        Z(m)         sigmaZ(m)     PDOP  卫星数
2013, 4,22, 0,37,30.000,  -2831737.638,  2.5811000434,   4675678.906,  2.5811000434,   3275381.203,  2.5811000434    1.855  8
2013, 4,22, 0,38, 0.000,  -2831739.707,  2.5772719747,   4675680.822,  2.5772719747,   3275383.848,  2.5772719747    1.850  8
2013, 4,22, 0,38,30.000,  -2831739.144,  2.5734448084,   4675681.589,  2.5734448084,   3275382.876,  2.5734448084    1.844  8
2013, 4,22, 0,39, 0.000,  -2831737.896,  2.5696188924,   4675680.165,  2.5696188924,   3275381.077,  2.5696188924    1.838  8
2013, 4,22, 0,39,30.000,  -2831738.020,  2.5657946125,   4675679.933,  2.5657946125,   3275380.246,  2.5657946125    1.833  8
2013, 4,22, 0,40, 0.000,  -2831737.654,  2.5619722659,   4675679.565,  2.5619722659,   3275379.488,  2.5619722659    1.827  8
2013, 4,22, 0,40,30.000,  -2831737.400,  2.5581523114,   4675680.645,  2.5581523114,   3275381.066,  2.5581523114    1.822  8
2013, 4,22, 0,41, 0.000,  -2831737.870,  2.5543346916,   4675680.647,  2.5543346916,   3275382.059,  2.5543346916    1.817  8
2013, 4,22, 0,41,30.000,  -2831738.722,  2.5505196655,   4675681.043,  2.5505196655,   3275381.406,  2.5505196655    1.812  8
2013, 4,22, 0,42, 0.000,  -2831738.744,  2.5467077686,   4675681.650,  2.5467077686,   3275381.381,  2.5467077686    1.807  8
2013, 4,22, 0,42,30.000,  -2831737.460,  2.5428990896,   4675680.030,  2.5428990896,   3275379.919,  2.5428990896    1.801  8
2013, 4,22, 0,43, 0.000,  -2831738.752,  2.5390940729,   4675680.952,  2.5390940729,   3275380.895,  2.5390940729    1.797  8
2013, 4,22, 0,43,30.000,  -2831738.282,  2.5352930098,   4675681.523,  2.5352930098,   3275381.702,  2.5352930098    1.792  8
2013, 4,22, 0,44, 0.000,  -2831738.428,  2.5314960294,   4675681.083,  2.5314960294,   3275382.605,  2.5314960294    1.787  8
2013, 4,22, 0,44,30.000,  -2831739.231,  2.5277034266,   4675681.896,  2.5277034266,   3275383.061,  2.5277034266    1.782  8
2013, 4,22, 0,45, 0.000,  -2831737.997,  2.5239154653,   4675680.502,  2.5239154653,   3275381.532,  2.5239154653    1.778  8
2013, 4,22, 0,45,30.000,  -2831737.508,  2.5201326344,   4675681.359,  2.5201326344,   3275381.916,  2.5201326344    1.773  8
2013, 4,22, 0,46, 0.000,  -2831730.197,  2.4611970880,   4675677.309,  2.4611970880,   3275371.044,  2.4611970880    2.707  7
2013, 4,22, 0,46,30.000,  -2831735.329,  2.5125827168,   4675680.023,  2.5125827168,   3275378.048,  2.5125827168    1.764  8
2013, 4,22, 0,47, 0.000,  -2831739.162,  2.5088165392,   4675681.934,  2.5088165392,   3275382.414,  2.5088165392    1.760  8
2013, 4,22, 0,47,30.000,  -2831737.898,  2.5050563177,   4675681.237,  2.5050563177,   3275380.713,  2.5050563177    1.756  8
2013, 4,22, 0,48, 0.000,  -2831728.184,  2.4484466487,   4675674.643,  2.4484466487,   3275368.290,  2.4484466487    2.700  7
